1, 81
2, 81
3, 81
4, 81
5, 97 
6, 66 
7, 57 
8, 52 
9, 48 
10, 46 
11, 44 
12, 43 
13, 41 
14, 40 
15, 38 
16, 37 
17, 36 
18, 35 
19, 34 
20, 33 
21, 33 
22, 32 
23, 31 
24, 31 
25, 30 
26, 30 
27, 29 
28, 29 
29, 28 
30, 28 
31, 28 
32, 28 
33, 28 
34, 28 
35, 27 
36, 27 
37, 27 
38, 27 
39, 27 
40, 27 
41, 27 
42, 27 
43, 27 
44, 27 
45, 27 
46, 27 
47, 27 
48, 27 
49, 27 
50, 27 
51, 27 
52, 27 
53, 27 
54, 27 
55, 27 
56, 27 
57, 26 
58, 26 
59, 26 
60, 26 
61, 26 
62, 26 
63, 26 
64, 26 
65, 25 
66, 25 
67, 25 
68, 25 
69, 25 
70, 25 
71, 25 
72, 25 
73, 25 
74, 25 
75, 24 
76, 24 
77, 24 
78, 24 
79, 24 
80, 24 
81, 24 
82, 24 
83, 24 
84, 24 
85, 24 
86, 24 
87, 24 
88, 24 
89, 24 
90, 24 
91, 24 
92, 24 
93, 24 
94, 24 
95, 24 
96, 24 
97, 24 
98, 24 
99, 24 
100, 24 
101, 24 
102, 24 
103, 23 
104, 23 
105, 23 
106, 22 
107, 22 
108, 21 
109, 21 
110, 21 
111, 21 
112, 20 
113, 20 
114, 20 
115, 20 
116, 19 
117, 19 
118, 19 
119, 19 
120, 19 
121, 19 
122, 19 
123, 18 
124, 18 
125, 18 
126, 18 
127, 18 
128, 18 
129, 18 
130, 18 
131, 18 
132, 18 
133, 18 
134, 19 
135, 19 
136, 19 
137, 19 
138, 19 
139, 19 
140, 19 
141, 19 
142, 19 
143, 19 
144, 19 
145, 19 
146, 19 
147, 19 
148, 19 
149, 19 
150, 20 
151, 20 
152, 20 
153, 20 
154, 20 
155, 20 
156, 20 
157, 20 
158, 20 
159, 20 
160, 20 
161, 20 
162, 20 
163, 21 
164, 21 
165, 21 
166, 21 
167, 21 
168, 21 
169, 21 
170, 21 
171, 21 
172, 21 
173, 21 
174, 22 
175, 22 
176, 22 
177, 22 
178, 22 
179, 22 
180, 22 
181, 22 
182, 22 
183, 23 
184, 23 
185, 23 
186, 23 
187, 23 
188, 23 
189, 23 
190, 23 
191, 23 
192, 24 
193, 24 
194, 24 
195, 24 
196, 24 
197, 24 
198, 24 
199, 24 
200, 25 
201, 25 
202, 25 
203, 25 
204, 25 
205, 25 
206, 25 
207, 25 
208, 26 
209, 26 
210, 26 
211, 26 
212, 26 
213, 26 
214, 26 
215, 27 
216, 27 
217, 27 
218, 27 
219, 27 
220, 27 
221, 28 
222, 28 
223, 28 
224, 28 
225, 28 
226, 28 
227, 28 
228, 29 
229, 29 
230, 29 
231, 29 
232, 29 
233, 29 
234, 30 
235, 30 
236, 30 
237, 30 
238, 30 
239, 30 
240, 30 
241, 31 
242, 31 
243, 31 
244, 31 
245, 31 
246, 31 
247, 31 
248, 31 
249, 32 
250, 32 
251, 32 
252, 32 
253, 32 
254, 32 
255, 32 
256, 32 
257, 33 
258, 33 
259, 33 
260, 33 
261, 33 
262, 33 
263, 33 
264, 34 
265, 34 
266, 34 
267, 34 
268, 34 
269, 34 
270, 34 
271, 35 
272, 35 
273, 35 
274, 35 
275, 35 
276, 35 
277, 35 
278, 35 
279, 36 
280, 36 
281, 36 
282, 36 
283, 36 
284, 36 
285, 36 
286, 36 
287, 36 
288, 37 
289, 37 
290, 37 
291, 37 
292, 37 
293, 37 
294, 37 
295, 38 
296, 38 
297, 38 
298, 38 
299, 38 
300, 38 
