1, 81
2, 143 
3, 143 
4, 139 
5, 115 
6, 107 
7, 102 
8, 100 
9, 98 
10, 97 
11, 95 
12, 93 
13, 91 
14, 90 
15, 89 
16, 88 
17, 87 
18, 87 
19, 86 
20, 86 
21, 85 
22, 85 
23, 85 
24, 84 
25, 84 
26, 84 
27, 83 
28, 83 
29, 83 
30, 82 
31, 82 
32, 82 
33, 81 
34, 81 
35, 81 
36, 81 
37, 81 
38, 81 
39, 81 
40, 81 
41, 81 
42, 80 
43, 80 
44, 80 
45, 80 
46, 80 
47, 80 
48, 80 
49, 80 
50, 80 
51, 80 
52, 80 
53, 80 
54, 80 
55, 80 
56, 80 
57, 80 
58, 80 
59, 80 
60, 80 
61, 80 
62, 80 
63, 80 
64, 80 
65, 80 
66, 80 
67, 80 
68, 80 
69, 80 
70, 80 
71, 80 
72, 80 
73, 80 
74, 80 
75, 80 
76, 80 
77, 80 
78, 80 
79, 80 
80, 79 
81, 79 
82, 79 
83, 79 
84, 79 
85, 79 
86, 79 
87, 79 
88, 79 
89, 79 
90, 79 
91, 79 
92, 79 
93, 79 
94, 79 
95, 79 
96, 79 
97, 79 
98, 79 
99, 79 
100, 79 
101, 79 
102, 79 
103, 79 
104, 79 
105, 79 
106, 79 
107, 79 
108, 79 
109, 79 
110, 79 
111, 79 
112, 79 
113, 79 
114, 79 
115, 79 
116, 79 
117, 79 
118, 79 
119, 78 
120, 78 
121, 78 
122, 78 
123, 77 
124, 77 
125, 77 
126, 76 
127, 76 
128, 76 
129, 75 
130, 75 
131, 74 
132, 74 
133, 74 
134, 73 
135, 73 
136, 72 
137, 72 
138, 72 
139, 71 
140, 71 
141, 71 
142, 70 
143, 70 
144, 70 
145, 70 
146, 69 
147, 69 
148, 69 
149, 69 
150, 69 
151, 69 
152, 69 
153, 69 
154, 68 
155, 68 
156, 68 
157, 68 
158, 68 
159, 68 
160, 68 
161, 68 
162, 68 
163, 68 
164, 68 
165, 68 
166, 68 
167, 68 
168, 68 
169, 68 
170, 68 
171, 68 
172, 68 
173, 68 
174, 68 
175, 68 
176, 69 
177, 69 
178, 69 
179, 69 
180, 69 
181, 69 
182, 69 
183, 69 
184, 69 
185, 69 
186, 69 
187, 69 
188, 70 
189, 70 
190, 70 
191, 70 
192, 70 
193, 70 
194, 70 
195, 70 
196, 70 
197, 70 
198, 70 
199, 70 
200, 70 
201, 70 
202, 71 
203, 71 
204, 71 
205, 71 
206, 71 
207, 71 
208, 71 
209, 71 
210, 71 
211, 71 
212, 71 
213, 71 
214, 71 
215, 71 
216, 71 
217, 72 
218, 72 
219, 72 
220, 72 
221, 72 
222, 72 
223, 72 
224, 72 
225, 72 
226, 72 
227, 72 
228, 72 
229, 72 
230, 72 
231, 72 
232, 72 
233, 72 
234, 72 
235, 72 
236, 72 
237, 73 
238, 73 
239, 73 
240, 73 
241, 73 
242, 73 
243, 73 
244, 73 
245, 73 
246, 73 
247, 73 
248, 73 
249, 73 
250, 73 
251, 73 
252, 73 
253, 73 
254, 73 
255, 73 
256, 73 
257, 73 
258, 73 
259, 73 
260, 73 
261, 72 
262, 72 
263, 72 
264, 72 
265, 72 
266, 72 
267, 72 
268, 72 
269, 72 
270, 72 
271, 72 
272, 72 
273, 72 
274, 72 
275, 72 
276, 72 
277, 72 
278, 72 
279, 72 
280, 72 
281, 72 
282, 72 
283, 72 
284, 72 
285, 72 
286, 72 
287, 72 
288, 72 
289, 71 
290, 71 
291, 71 
292, 71 
293, 71 
294, 71 
295, 71 
296, 71 
297, 71 
298, 72 
299, 72 
300, 72 
