1, 66
2, 35
3, 27
4, 22
5, 19
6, 17
7, 16
8, 14
9, 12
10, 11
11, 10
12, 8
13, 7
14, 7
15, 6
16, 6
17, 6
18, 6
19, 6
20, 6
21, 5
22, 5
23, 5
24, 5
25, 5
26, 5
27, 5
28, 5
29, 6
30, 6
31, 5
32, 5
33, 6
34, 6
35, 6
36, 6
37, 6
38, 6
39, 6
40, 6
41, 6
42, 7
43, 7
44, 7
45, 7
46, 7
47, 7
48, 8
49, 8
50, 8
51, 8
52, 8
53, 8
54, 8
55, 9
56, 9
57, 9
58, 9
59, 9
60, 9
61, 9
62, 9
63, 10
64, 10
65, 10
66, 10
67, 10
68, 10
69, 10
70, 10
71, 10
72, 11
73, 11
74, 11
75, 11
76, 11
77, 11
78, 11
79, 12
80, 12
81, 12
82, 12
83, 13
84, 13
85, 13
86, 13
87, 13
88, 14
89, 14
90, 14
91, 14
92, 15
93, 15
94, 15
95, 15
96, 15
97, 15
98, 15
99, 15
100, 15
101, 15
102, 15
103, 15
104, 15
105, 15
106, 15
107, 15
108, 15
109, 15
110, 15
111, 15
112, 15
113, 15
114, 15
115, 15
116, 15
117, 15
118, 15
119, 16
120, 16
121, 16
122, 16
123, 16
124, 16
125, 16
126, 16
127, 17
128, 17
129, 17
130, 17
131, 17
132, 17
133, 17
134, 17
135, 18
136, 18
137, 18
138, 18
139, 18
140, 18
141, 18
142, 18
143, 19
144, 19
145, 19
146, 19
147, 19
148, 20
149, 20
150, 20
151, 20
152, 20
153, 20
154, 21
155, 21
156, 21
157, 21
158, 21
159, 22
160, 22
161, 22
162, 22
163, 22
164, 22
165, 23
166, 23
167, 23
168, 23
169, 23
170, 23
171, 23
172, 24
173, 24
174, 24
175, 24
176, 24
177, 24
178, 24
179, 25
180, 25
181, 25
182, 25
183, 25
184, 25
185, 25
186, 26
187, 26
188, 26
189, 26
190, 26
191, 26
192, 27
193, 27
194, 27
195, 27
196, 27
197, 28
198, 28
199, 28
200, 28
201, 28
202, 28
203, 28
204, 29
205, 29
206, 29
207, 30
208, 30
209, 30
210, 31
211, 31
212, 32
213, 32
214, 32
215, 32
216, 33
217, 33
218, 33
219, 33
220, 34
221, 34
222, 34
223, 35
224, 35
225, 35
226, 36
227, 36
228, 36
229, 36
230, 36
231, 36
232, 36
233, 36
234, 36
235, 36
236, 36
237, 36
238, 36
239, 36
240, 37
241, 37
242, 37
243, 37
244, 37
245, 37
246, 38
247, 38
248, 38
249, 38
250, 38
251, 39
252, 39
253, 39
254, 39
255, 40
256, 40
257, 40
258, 41
259, 41
260, 41
261, 42
262, 42
263, 43
264, 43
265, 43
266, 43
267, 44
268, 44
269, 44
270, 44
271, 44
272, 44
273, 44
274, 44
275, 45
276, 45
277, 45
278, 45
279, 46
280, 46
281, 46
282, 46
283, 47
284, 47
285, 47
286, 48
287, 48
288, 48
289, 49
290, 49
291, 50
292, 50
293, 51
294, 51
295, 52
296, 52
297, 53
298, 53
299, 54
300, 54
301, 55
302, 40
